    ,Location,Technology      ,Tweet                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Sentiment_Score
2999,FL      ,Robotics        ,"RT @garciacenter: Our summer camp has some spaces left. Register now, because we expect it will fill up soon. Camp runs June 4-29 and inclu\u2026"                                                                                                                                                                                                                                                                                                                                                      ,0
3000,FL      ,Robotics        ,"RT @birdbraintech: \How can we combine nature with robotics so kids can have a deeper sense of learning about their environment?\"" Educator"                                                                                                                                                                                                                                                                                                                                                           ,0
3001,FL      ,Robotics        ,RT @HaroldSinnott: 8 #EmergingTechnologies for #BoardOfDirectors &gt;&gt; PwC via @MikeQuindazzi &gt;&gt; #AI #IoT #AR #VR #Blockchain #Drones #Robotic\u2026                                                                                                                                                                                                                                                                                                                                            ,0
3002,FL      ,Robotics        ,RT @bklyn1123: Thanks to an anonymous donor today This project now only needs $129 to make my students DREAM COME TRUE! I'd love your help:\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3003,FL      ,Robotics        ,"RT @OrangeCenterEle: Want to enter to win a Dash robot and free enrollment to @WonderWorkshop first online course, Introduction to Coding a\u2026"                                                                                                                                                                                                                                                                                                                                                      ,1
3004,FL      ,Robotics        ,RT @TheStartupper: StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics #AI #\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3005,FL      ,Robotics        ,RT @TheStartupper: StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics #AI #\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3006,FL      ,Robotics        ,"Gemini, a sign products company, gave $30,268 to @taylorducks for a robotics academy, 3D printer, and more. https://t.co/Bo5fDafteN"                                                                                                                                                                                                                                                                                                                                                                    ,1
3007,FL      ,Robotics        ,RT @CCMSPrincipal: The CC Wavecatchers robotics team has arrived at @UArkansas for the @firstlegoleague Razorback Invitational robotics tou\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3008,FL      ,Robotics        ,RT @Self_Driving_AI: 10 ways to win with #digitaltransformation #Infographic via @MikeQuindazzi \n\n#ai #robotics #rpa #cx #iot #datascience\u2026                                                                                                                                                                                                                                                                                                                                                       ,1
3009,FL      ,Robotics        ,RT @TheStartupper: StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics #AI #\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3010,FL      ,Robotics        ,RT @bklyn1123: Thanks to an anonymous donor today This project now only needs $129 to make my students DREAM COME TRUE! I'd love your help:\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3011,FL      ,Robotics        ,"RT @ReclutamientoMX: The robot revolution is here, at least for your morning caffeine fix #robotics https://t.co/0eRlmtBucV https://t.co/Wb\u2026"                                                                                                                                                                                                                                                                                                                                                      ,0
3012,FL      ,Robotics        ,"The robot revolution is here, at least for your morning caffeine fix #robotics https://t.co/0eRlmtBucV https://t.co/Wbkhqy7s4n"                                                                                                                                                                                                                                                                                                                                                                         ,0
3013,FL      ,Robotics        ,RT @lm4kids: The \u201cTo Do\u201d list when you are planning and hosting your own robotics competition just goes on and on...but these kids @AustinE\u2026                                                                                                                                                                                                                                                                                                                                              ,1
3014,FL      ,Robotics        ,RT @MckennaJ72: Why Teach #Robotics?\n1. A great introduction to iterative problem-solving\n2. Teaches troubleshooting of both hardware and s\u2026                                                                                                                                                                                                                                                                                                                                                      ,1
3015,FL      ,Robotics        ,"AREVO isn\u2019t really a #bike company, but that hasn\u2019t stopped them from making one. As a leader in additive manufactu\u2026 https://t.co/iA3aaZDMsB"                                                                                                                                                                                                                                                                                                                                            ,1
3016,FL      ,Robotics        ,The \u201cTo Do\u201d list when you are planning and hosting your own robotics competition just goes on and on...but these ki\u2026 https://t.co/Ogthjiv7HY                                                                                                                                                                                                                                                                                                                                              ,1
3017,FL      ,Robotics        ,The CC Wavecatchers robotics team has arrived at @UArkansas for the @firstlegoleague Razorback Invitational robotic\u2026 https://t.co/eeMG9fmvbd                                                                                                                                                                                                                                                                                                                                                        ,0
3018,FL      ,Robotics        ,RT @Sophie_Sander: The #IoT market is growing!#tech #technology #Data #Analytics #DataScience #AI #Infographic #ML #MachineLearning #Roboti\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3019,FL      ,Robotics        ,RT @Sophie_Sander: The #IoT market is growing!#tech #technology #Data #Analytics #DataScience #AI #Infographic #ML #MachineLearning #Roboti\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3020,FL      ,Robotics        ,RT @TheStartupper: StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics #AI #\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3021,FL      ,Robotics        ,Success! #Programming #Robotics #teamSISD https://t.co/IqwPYqSZ3M                                                                                                                                                                                                                                                                                                                                                                                                                                        ,1
3022,FL      ,Robotics        ,RT @Cyber_Phish: #AI Applications in one #Infographic! #Tech #Robotics #BigData #IoT #Marketing #Deeplearning #ML #M2M #ML #MachineLearning\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3023,FL      ,Robotics        ,RT @TheStartupper: StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics #AI #\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3024,FL      ,Robotics        ,Good luck to our @Spartans5908 Robotics Team at the @uiltexas State Championships in Austin this weekend!                                                                                                                                                                                                                                                                                                                                                                                                ,1
3025,FL      ,Robotics        ,RT @HazelCmtz: So many great things happened today! I\u2019ll start with my son\u2019s amazing work with his team at the robotics competition! Thank\u2026                                                                                                                                                                                                                                                                                                                                               ,1
3026,FL      ,Robotics        ,RT @TheStartupper: StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics #AI #\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3027,FL      ,Robotics        ,Check out the Mission to Mars robotics demo in the Robot Room at #HippoSTEMnation https://t.co/wRclb6eT2g                                                                                                                                                                                                                                                                                                                                                                                                ,0
3028,FL      ,Robotics        ,RT @jacobtech: Robotics teams never seize to Amaze me with their creativity. Robotics Expo Setup @LagosElementary has begun. #ManorISD #Des\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3029,FL      ,Robotics        ,StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics\u2026 https://t.co/uPumB9EgCa                                                                                                                                                                                                                                                                                                                                                         ,1
3030,FL      ,Robotics        ,We had a blast at the @VickeryCreekES STEM Night!  #3DPrinting #Robotics #DNA https://t.co/zb2j9Ivp13                                                                                                                                                                                                                                                                                                                                                                                                    ,0
3031,FL      ,Robotics        ,RT @AllianceAI: We had a blast at VCE STEM Night!  #3DPrinting #Robotics #DNA                                                                                                                                                                                                                                                                                                                                                                                                                            ,0
3032,FL      ,Robotics        ,RT @dinfomall: \ud83c\udf1fMUST HAVE Now 58% OFF!\nJJRC H37 ELFIE Foldable Mini Selfie Drone RC Quadcopter! \n#UAV #drone  #AI #tech #robots #Robotics #\u2026                                                                                                                                                                                                                                                                                                                                           ,0
3033,FL      ,Robotics        ,RT @bklyn1123: Thanks to an anonymous donor today This project now only needs $129 to make my students DREAM COME TRUE! I'd love your help:\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3034,FL      ,Robotics        ,@RedfishRobotics @RobotMom9958 @firstmentormike I'm sensing a trend here. Sounds like sushi is the official food of Redfish Robotics. \ud83c\udf63\ud83c\udf64                                                                                                                                                                                                                                                                                                                                           ,0
3035,FL      ,Robotics        ,RT @LagosElementary: We\u2019re so proud of our @LagosElementary Robotics team for all their hard work this year! You rocked it today! \n\n#Sparta\u2026                                                                                                                                                                                                                                                                                                                                                 ,1
3036,FL      ,Robotics        ,We had a blast at VCE STEM Night!  #3DPrinting #Robotics #DNA                                                                                                                                                                                                                                                                                                                                                                                                                                            ,0
3037,FL      ,Robotics        ,I'm so jealous of you locals hahaha. It's hard being a Pirates and Penguins fan from Alabama. Plus I'm getting into\u2026 https://t.co/pDXA9dCeB7                                                                                                                                                                                                                                                                                                                                                        ,0
3038,FL      ,Robotics        ,\ud83c\udf1fMUST HAVE Now 58% OFF!\nJJRC H37 ELFIE Foldable Mini Selfie Drone RC Quadcopter! \n#UAV #drone  #AI #tech #robots\u2026 https://t.co/SiN90slKAG                                                                                                                                                                                                                                                                                                                                              ,0
3039,FL      ,Robotics        ,RT @JimMarous: How Artificial Intelligence Is Transforming The World\n\nhttps://t.co/uuzyWQ5mEK \n\nHT: @DeepLearn007\n\n#banking #fintech #AI #M\u2026                                                                                                                                                                                                                                                                                                                                                  ,0
3040,FL      ,Robotics        ,Dr. Stacey Burt and her former student shared all about robotics with Mrs. Davenport's 5th Grade Class.\u2026 https://t.co/mZbvEDSm7R                                                                                                                                                                                                                                                                                                                                                                    ,0
3041,FL      ,Robotics        ,"Video Friday is your weekly selection of awesome robotics videos, collected by your Automaton bloggers. We\u2019ll also\u2026 https://t.co/py6JUpXpXF"                                                                                                                                                                                                                                                                                                                                                  ,1
3042,FL      ,Robotics        ,RT @ai_amelia_: #AI Applications in one #Infographic! #Tech #Robotics #BigData #IoT #Marketing #Deeplearning #ML #M2M #ML #MachineLearning\u2026                                                                                                                                                                                                                                                                                                                                                         ,0
3043,FL      ,Robotics        ,The #Robotics Daily! https://t.co/E1WuEazhCL #ai #technology                                                                                                                                                                                                                                                                                                                                                                                                                                             ,0
3044,FL      ,Robotics        ,RT @LeahSaranna: Focus on Your Right to Win! 3 of 10 principles for succeeding through #digital disruption. @stratandbiz via @MikeQuindazzi\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3045,FL      ,Robotics        ,Construction\u2019s skills gap is spurring a renaissance in robots that can fill the labor demand. https://t.co/dnmuvxc90H                                                                                                                                                                                                                                                                                                                                                                               ,0
3046,FL      ,Robotics        ,"RT @CarusiMS: STEM Night is CHPD, East Robotics, Board Members, Alumni, CHFD, Lockheed, or NDSTEM team and more showing off their talents!\u2026"                                                                                                                                                                                                                                                                                                                                                       ,1
3047,FL      ,Robotics        ,"RT @CarusiMS: STEM Night is CHPD, East Robotics, Board Members, Alumni, CHFD, Lockheed, or NDSTEM team and more showing off their talents!\u2026"                                                                                                                                                                                                                                                                                                                                                       ,1
3048,FL      ,Robotics        ,RT @Sophie_Sander: The #IoT market is growing!#tech #technology #Data #Analytics #DataScience #AI #Infographic #ML #MachineLearning #Roboti\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3049,FL      ,Robotics        ,RT @kateperez: Hey #RMC2018 my photos of you and your #Robots are at the following link. You have my permission to download and use ANY of\u2026                                                                                                                                                                                                                                                                                                                                                         ,0
3050,FL      ,Robotics        ,RT @Sophie_Sander: The #IoT market is growing!#tech #technology #Data #Analytics #DataScience #AI #Infographic #ML #MachineLearning #Roboti\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3051,FL      ,Robotics        ,RT @kateperez: Hey #RMC2018 my photos of you and your #Robots are at the following link. You have my permission to download and use ANY of\u2026                                                                                                                                                                                                                                                                                                                                                         ,0
3052,FL      ,Robotics        ,RT @bklyn1123: Thanks to an anonymous donor today This project now only needs $129 to make my students DREAM COME TRUE! I'd love your help:\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3053,FL      ,Robotics        ,RT @Sophie_Sander: The #IoT market is growing!#tech #technology #Data #Analytics #DataScience #AI #Infographic #ML #MachineLearning #Roboti\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3054,FL      ,Robotics        ,"Gangnam Style, a beach ball, a Greek theater, and robotics. Must be @FLLRazorbackInv !! @gearsrobotics https://t.co/zG7TlbX8YY"                                                                                                                                                                                                                                                                                                                                                                         ,0
3055,FL      ,Robotics        ,Hey #RMC2018 my photos of you and your #Robots are at the following link. You have my permission to download and us\u2026 https://t.co/DU347eWdKt                                                                                                                                                                                                                                                                                                                                                        ,0
3056,FL      ,Robotics        ,"RT @DianaEWilkerson: The #futureofwork starts now! 12 consolidated reports on #jobs at risk from #ai, #robotics and other #automation techn\u2026"                                                                                                                                                                                                                                                                                                                                                      ,0
3057,FL      ,Robotics        ,"RT @vanguardsw: RT @Vilynx \Your next coworker could be an avatar #robot\n\n#DigitalTransformation #jobs #AI #ML #robotics #robots cc: @evank\u2026"""                                                                                                                                                                                                                                                                                                                                                  ,0
3058,FL      ,Robotics        ,RT @HuttoEF: Hutto Robotics are represented at #HippoSTEMnation! https://t.co/WaB571ZZjM                                                                                                                                                                                                                                                                                                                                                                                                                 ,0
3059,FL      ,Robotics        ,The #IoT market is growing!#tech #technology #Data #Analytics #DataScience #AI #Infographic #ML #MachineLearning\u2026 https://t.co/d75gDJxVrl                                                                                                                                                                                                                                                                                                                                                           ,0
3060,FL      ,Robotics        ,RT @Cyber_Phish: The Internet Of Things Know about #Future [#Infographics]\n#AI #ArtificialIntelligence #ML #DL #DeepLearning #BigData #Data\u2026                                                                                                                                                                                                                                                                                                                                                       ,0
3061,FL      ,Robotics        ,"RT @Vilynx \Your next coworker could be an avatar #robot\n\n#DigitalTransformation #jobs #AI #ML #robotics #robots cc\u2026 https://t.co/CJEEY03QsL"""                                                                                                                                                                                                                                                                                                                                                  ,0
3062,FL      ,Robotics        ,"STEM Night is CHPD, East Robotics, Board Members, Alumni, CHFD, Lockheed, or NDSTEM team and more showing off their\u2026 https://t.co/uWYGuhIgS6"                                                                                                                                                                                                                                                                                                                                                      ,1
3063,FL      ,Robotics        ,RT @HaroldSinnott: 8 #EmergingTechnologies for #BoardOfDirectors &gt;&gt; PwC via @MikeQuindazzi &gt;&gt; #AI #IoT #AR #VR #Blockchain #Drones #Robotic\u2026                                                                                                                                                                                                                                                                                                                                            ,0
3064,FL      ,Robotics        ,So much discovery in our Morrisville Elementary Lego Robotics Club this morning! Loved to see all that our children\u2026 https://t.co/OPMBOPJxa8                                                                                                                                                                                                                                                                                                                                                        ,1
3065,FL      ,Robotics        ,RT @BNTHW: Thanks to our elementary schools for participating in the K-3 Experience. It was so awesome seeing our high schoolers facilitati\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3066,FL      ,Robotics        ,Northside\u2019s Robotics Team used some brainpower today building VEX IQ Clawbots. Problem solving and critical thinkin\u2026 https://t.co/na1xZdrA75                                                                                                                                                                                                                                                                                                                                                   ,0
3067,FL      ,Robotics        ,#Repost @stevegiralt\n\u30fb\u30fb\u30fb\n#BTS Teaser of what is to come... from a great new collaboration with @ritemediagroup\u2026 https://t.co/jrq8K0j99F                                                                                                                                                                                                                                                                                                                                            ,1
3068,FL      ,Robotics        ,RT @Cyber_Phish: The #IoT market is growing!#tech #technology #Data #Analytics #DataScience #AI #Infographic #ML #MachineLearning #Robotics\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3069,FL      ,Robotics        ,RT @Digital_Lauren1: RT @Ed_Lambert_P2P: #IoT market is growing\n\n#tech #technology #Data #Analytics #DataScience #AI #Infographic #ML #Mach\u2026                                                                                                                                                                                                                                                                                                                                                      ,0
3070,FL      ,Robotics        ,RT @Cyber_Phish: The #IoT market is growing!#tech #technology #Data #Analytics #DataScience #AI #Infographic #ML #MachineLearning #Robotics\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3071,FL      ,Robotics        ,"RT @DigitalVipul: \RT DeepLearn007: Machine Learning in Robotics \u2013 5 Modern Applications\n#AI #MachineLearning #DeepLearning #BigData #Datas\u2026"""                                                                                                                                                                                                                                                                                                                                              ,1
3072,FL      ,Robotics        ,RT @Rob_Harris_IoT: #AI Applications in one #Infographic! #Tech #Robotics #BigData #IoT #Marketing #Deeplearning #ML #M2M #ML #MachineLearn\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3073,FL      ,Robotics        ,RT @ETHOSInnovCtr: We have less than one month before our Pre-K through 8th grade science summer camps start! Our weekly camp themes includ\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3074,FL      ,Robotics        ,RT @TheStartupper: StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics #AI #\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3075,FL      ,Robotics        ,#Cybersecurity Trends 2018:\n- #Ransomware\n- Rise of #Bots\n- Mobile #Malware\n- #Cloud #Data \n\n[#infographic] | via\u2026 https://t.co/v0u5lB1cJP                                                                                                                                                                                                                                                                                                                                                    ,0
3076,FL      ,Robotics        ,RT @TheStartupper: StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics #AI #\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3077,FL      ,Robotics        ,Future Factory: How Technology Is Transforming Manufacturing\n#factory #technology #manufacturing #AI #robotics https://t.co/M8c9jdfEKr                                                                                                                                                                                                                                                                                                                                                                  ,0
3078,FL      ,Robotics        ,RT @Rob_Harris_IoT: #AI Applications in one #Infographic! #Tech #Robotics #BigData #IoT #Marketing #Deeplearning #ML #M2M #ML #MachineLearn\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
3079,FL      ,Robotics        ,"\RT DeepLearn007: Machine Learning in Robotics \u2013 5 Modern Applications\n#AI #MachineLearning #DeepLearning #BigData\u2026 https://t.co/t7hiuaAdAB"""                                                                                                                                                                                                                                                                                                                                               ,1
3080,FL      ,Robotics        ,RT @TransEnterix: Are you attending #ASCRS18 in Nashville? Learn more about #Senhance Surgery for #laparoscopic #colorectalsurgery. Stop by\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
3081,FL      ,Robotics        ,"Curated News: Restoration Robotics (HAIR) versus SeaSpine (SPNE) Head to Head Analysis, Link:\u2026 https://t.co/TuZ5VlYXMh"                                                                                                                                                                                                                                                                                                                                                                            ,0
3082,FL      ,Robotics        ,RT @Spaethship: @nope84453934 @robotics_gttg @bandsandfanfics @dog_rates @amatcham Emma is a Pembroke welsh corgi!                                                                                                                                                                                                                                                                                                                                                                                       ,0
3083,FL      ,Robotics        ,Just another day in the @EESlibrarymedia. #coding #robotics #makerspace #read @BRSOE @AlabamaDeptofEd @CullmanSuper\u2026 https://t.co/SKEPuE3ASR                                                                                                                                                                                                                                                                                                                                                        ,0
3084,FL      ,Robotics        ,Check out the Pahokee Middle School Robotics Team LIVE at The 2018 FLL Razorback Invitational in Arkansas! Great th\u2026 https://t.co/UeEkeS3vFI                                                                                                                                                                                                                                                                                                                                                        ,1
3085,FL      ,Robotics        ,RT @TheStartupper: StartGrowthHack: Smart solutions for smart cities. #IoT #CyberSecurity #BigData #VR #Fintech #Blockchain #Robotics #AI #\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
